run	index	choices	verdict	solve_s	steps	adds	check	check_s
c3	1047415	3,3,3,3,2,3,1,3,1,3	unsat	0.016	1	1	passed	0.465
c3	1047416	3,3,3,3,2,3,1,3,1,4	unsat	1.841	40498	21530	passed	1.553
c3	1047421	3,3,3,3,2,3,1,3,3,1	unsat	2.595	66036	35618	passed	1.631
c3	1047423	3,3,3,3,2,3,1,3,3,3	unsat	0.028	1	1	passed	0.486
c3	1047424	3,3,3,3,2,3,1,3,3,4	unsat	3.656	73206	39578	passed	2.148
c3	1047517	3,3,3,3,2,3,3,1,3,1	unsat	7.644	128551	68274	passed	4.013
c3	1047519	3,3,3,3,2,3,3,1,3,3	unsat	0.012	1	1	passed	0.393
c3	1047520	3,3,3,3,2,3,3,1,3,4	unsat	2.673	66317	35925	passed	1.498
c3	1047541	3,3,3,3,2,3,3,3,1,1	unsat	6.268	155965	82058	passed	5.151
c3	1047543	3,3,3,3,2,3,3,3,1,3	unsat	0.012	1	1	passed	0.292
c3	1047544	3,3,3,3,2,3,3,3,1,4	unsat	1.172	47234	25622	passed	0.933
c3	1047549	3,3,3,3,2,3,3,3,3,1	unsat	6.040	138224	73425	passed	6.157
c3	1047551	3,3,3,3,2,3,3,3,3,3	unsat	0.012	1	1	passed	0.319
c3	1047552	3,3,3,3,2,3,3,3,3,4	unsat	4.609	86293	45810	passed	3.216
c3	1047553	3,3,3,3,2,3,3,3,4,1	unsat	3.251	135982	71355	passed	2.736
c3	1047554	3,3,3,3,2,3,3,3,4,2	unsat	10.890	155010	80776	passed	6.103
c3	1047555	3,3,3,3,2,3,3,3,4,3	unsat	0.042	1	1	passed	0.427
c3	1047556	3,3,3,3,2,3,3,3,4,4	unsat	1.761	66099	35701	passed	1.342
c3	1047565	3,3,3,3,2,3,3,4,3,1	unsat	3.987	94513	50225	passed	3.770
c3	1047566	3,3,3,3,2,3,3,4,3,2	unsat	18.178	281155	145322	passed	11.762
c3	1047567	3,3,3,3,2,3,3,4,3,3	unsat	0.027	1	1	passed	0.475
c3	1047568	3,3,3,3,2,3,3,4,3,4	unsat	20.437	295060	152948	passed	10.983
c3	1047569	3,3,3,3,2,3,3,4,4,1	unsat	1.440	32801	18565	passed	1.318
c3	1047571	3,3,3,3,2,3,3,4,4,3	unsat	0.013	1	1	passed	0.313
c3	1047572	3,3,3,3,2,3,3,4,4,4	unsat	0.504	18778	10622	passed	0.589
c3	1047613	3,3,3,3,2,3,4,3,3,1	unsat	3.768	80032	43043	passed	3.111
c3	1047614	3,3,3,3,2,3,4,3,3,2	unsat	20.348	325631	169691	passed	14.418
c3	1047615	3,3,3,3,2,3,4,3,3,3	unsat	0.033	1	1	passed	0.742
c3	1047616	3,3,3,3,2,3,4,3,3,4	unsat	2.671	57943	30510	passed	1.825
c3	1047629	3,3,3,3,2,3,4,4,3,1	unsat	0.678	27588	15528	passed	0.663
c3	1047630	3,3,3,3,2,3,4,4,3,2	unsat	11.363	233334	121769	passed	9.600
c3	1047631	3,3,3,3,2,3,4,4,3,3	unsat	0.013	1	1	passed	0.550
c3	1047632	3,3,3,3,2,3,4,4,3,4	unsat	1.404	23695	13607	passed	1.271
c3	1047805	3,3,3,3,2,4,3,3,3,1	unsat	0.966	46245	24646	passed	0.876
c3	1047806	3,3,3,3,2,4,3,3,3,2	unsat	14.120	268659	139131	passed	9.966
c3	1047807	3,3,3,3,2,4,3,3,3,3	unsat	0.012	1	1	passed	0.305
c3	1047808	3,3,3,3,2,4,3,3,3,4	unsat	6.152	175205	91428	passed	5.856
c3	1049341	3,3,3,3,4,2,3,3,3,1	unsat	1.584	51848	27430	passed	2.043
c3	1049342	3,3,3,3,4,2,3,3,3,2	unsat	5.963	219512	114744	passed	7.372
c3	1049343	3,3,3,3,4,2,3,3,3,3	unsat	0.025	1	1	passed	0.599
c3	1049344	3,3,3,3,4,2,3,3,3,4	unsat	17.074	240839	123510	passed	12.923
c3	1049437	3,3,3,3,4,3,1,1,3,1	unsat	1.966	23880	13814	passed	1.604
c3	1049438	3,3,3,3,4,3,1,1,3,2	unsat	0.582	23447	13422	passed	0.891
c3	1049439	3,3,3,3,4,3,1,1,3,3	unsat	0.027	1	1	passed	0.476
c3	1049440	3,3,3,3,4,3,1,1,3,4	unsat	5.738	73816	40017	passed	4.052
c3	1049469	3,3,3,3,4,3,1,3,3,1	unsat	7.083	88217	47669	passed	4.004
c3	1049470	3,3,3,3,4,3,1,3,3,2	unsat	2.820	119219	63316	passed	2.318
c3	1049471	3,3,3,3,4,3,1,3,3,3	unsat	0.025	1	1	passed	0.634
c3	1049529	3,3,3,3,4,3,2,3,2,1	unsat	0.932	32975	18709	passed	1.075
c3	1049530	3,3,3,3,4,3,2,3,2,2	unsat	3.536	60426	33059	passed	2.259
c3	1049531	3,3,3,3,4,3,2,3,2,3	unsat	0.026	1	1	passed	0.576
c3	1049532	3,3,3,3,4,3,2,3,2,4	unsat	5.613	80927	43824	passed	4.331
c3	1049533	3,3,3,3,4,3,2,3,3,1	unsat	4.523	103082	55098	passed	4.095
c3	1049534	3,3,3,3,4,3,2,3,3,2	unsat	2.557	37281	20698	passed	2.024
c3	1049535	3,3,3,3,4,3,2,3,3,3	unsat	0.028	1	1	passed	0.619
c3	1049565	3,3,3,3,4,3,3,1,3,1	unsat	5.458	87952	47384	passed	4.329
c3	1049566	3,3,3,3,4,3,3,1,3,2	unsat	1.023	21986	11979	passed	0.594
c3	1049567	3,3,3,3,4,3,3,1,3,3	unsat	0.012	1	1	passed	0.301
c3	1049593	3,3,3,3,4,3,3,3,2,1	unsat	2.031	86524	45961	passed	2.705
c3	1049594	3,3,3,3,4,3,3,3,2,2	unsat	10.499	209416	110096	passed	11.240
c3	1049595	3,3,3,3,4,3,3,3,2,3	unsat	0.012	1	1	passed	0.318
c3	1049596	3,3,3,3,4,3,3,3,2,4	unsat	7.350	153252	79116	passed	6.593
c3	1049597	3,3,3,3,4,3,3,3,3,1	unsat	18.388	318492	163361	passed	12.607
c3	1049599	3,3,3,3,4,3,3,3,3,3	unsat	0.024	1	1	passed	0.581
c3	1049613	3,3,3,3,4,3,3,4,3,1	unsat	7.600	154239	80289	passed	3.414
c3	1049614	3,3,3,3,4,3,3,4,3,2	unsat	1.171	46023	24418	passed	0.922
c3	1049615	3,3,3,3,4,3,3,4,3,3	unsat	0.026	1	1	passed	0.540
c3	1049661	3,3,3,3,4,3,4,3,3,1	unsat	3.573	138006	73095	passed	2.839
c3	1049662	3,3,3,3,4,3,4,3,3,2	unsat	14.561	232595	121583	passed	9.539
c3	1049663	3,3,3,3,4,3,4,3,3,3	unsat	0.015	1	1	passed	0.409
c3	1049664	3,3,3,3,4,3,4,3,3,4	unsat	10.771	199648	105136	passed	8.477
c3	1050621	3,3,3,4,1,3,3,3,3,1	unsat	14.435	244322	127437	passed	9.398
c3	1050622	3,3,3,4,1,3,3,3,3,2	unsat	3.841	71321	37675	passed	1.293
c3	1050623	3,3,3,4,1,3,3,3,3,3	unsat	0.013	1	1	passed	0.293
c3	1050624	3,3,3,4,1,3,3,3,3,4	unsat	2.363	94264	50119	passed	1.801
c3	1050626	3,3,3,4,1,3,3,3,4,2	unsat	0.216	11704	6891	passed	0.415
c3	1050627	3,3,3,4,1,3,3,3,4,3	unsat	0.024	1	1	passed	0.335
c3	1050628	3,3,3,4,1,3,3,3,4,4	unsat	2.122	37677	21189	passed	1.930
da	1050685	3,3,3,4,1,3,4,3,3,1	unsat	21.614	352416	183205	passed	14.797
c3	1050686	3,3,3,4,1,3,4,3,3,2	unsat	0.183	8917	5508	passed	0.392
c3	1050687	3,3,3,4,1,3,4,3,3,3	unsat	0.013	1	1	passed	0.303
c3	1050688	3,3,3,4,1,3,4,3,3,4	unsat	1.213	48119	26483	passed	1.036
c3	1051645	3,3,3,4,2,3,3,3,3,1	unsat	1.873	80926	43999	passed	1.331
c3	1051646	3,3,3,4,2,3,3,3,3,2	unsat	6.797	208626	109292	passed	5.533
c3	1051647	3,3,3,4,2,3,3,3,3,3	unsat	0.013	1	1	passed	0.305
c3	1051648	3,3,3,4,2,3,3,3,3,4	unsat	2.865	110924	58896	passed	2.068
c3	1051649	3,3,3,4,2,3,3,3,4,1	unsat	0.087	5762	3643	passed	0.275
c3	1051650	3,3,3,4,2,3,3,3,4,2	unsat	1.258	60054	32838	passed	0.946
c3	1051651	3,3,3,4,2,3,3,3,4,3	unsat	0.013	1	1	passed	0.309
c3	1051652	3,3,3,4,2,3,3,3,4,4	unsat	0.657	23337	13298	passed	0.645
c3	1062914	3,3,4,3,1,3,3,3,4,2	unsat	1.495	42063	23059	passed	1.166
c3	1062915	3,3,4,3,1,3,3,3,4,3	unsat	0.013	1	1	passed	0.295
c3	1062916	3,3,4,3,1,3,3,3,4,4	unsat	2.291	46526	24996	passed	0.975
c3	1062925	3,3,4,3,1,3,3,4,3,1	unsat	21.921	336569	175011	passed	12.993
c3	1062926	3,3,4,3,1,3,3,4,3,2	unsat	0.090	3855	2877	passed	0.591
c3	1062927	3,3,4,3,1,3,3,4,3,3	unsat	0.012	1	1	passed	0.342
c3	1062928	3,3,4,3,1,3,3,4,3,4	unsat	0.819	27949	15926	passed	1.004
c3	1062929	3,3,4,3,1,3,3,4,4,1	unsat	19.533	334041	171750	passed	12.229
c3	1062930	3,3,4,3,1,3,3,4,4,2	unsat	0.055	1702	1702	passed	0.320
c3	1062931	3,3,4,3,1,3,3,4,4,3	unsat	0.013	1	1	passed	0.368
c3	1062932	3,3,4,3,1,3,3,4,4,4	unsat	0.612	11537	6702	passed	0.478
c3	1062973	3,3,4,3,1,3,4,3,3,1	unsat	15.733	295692	154294	passed	12.449
c3	1062974	3,3,4,3,1,3,4,3,3,2	unsat	1.184	22947	12983	passed	1.004
c3	1062975	3,3,4,3,1,3,4,3,3,3	unsat	0.012	1	1	passed	0.516
c3	1062976	3,3,4,3,1,3,4,3,3,4	unsat	2.435	42222	23233	passed	1.242
c3	1062989	3,3,4,3,1,3,4,4,3,1	unsat	12.634	281694	146934	passed	9.506
c3	1062990	3,3,4,3,1,3,4,4,3,2	unsat	0.053	1043	1043	passed	0.401
c3	1062991	3,3,4,3,1,3,4,4,3,3	unsat	0.017	1	1	passed	0.368
c3	1062992	3,3,4,3,1,3,4,4,3,4	unsat	0.942	27377	15328	passed	0.715
c3	1063169	3,3,4,3,1,4,3,3,4,1	unsat	1.874	31872	17571	passed	1.446
c3	1063170	3,3,4,3,1,4,3,3,4,2	unsat	0.102	3552	2570	passed	0.386
c3	1063171	3,3,4,3,1,4,3,3,4,3	unsat	0.013	1	1	passed	0.292
c3	1063172	3,3,4,3,1,4,3,3,4,4	unsat	0.441	6525	4398	passed	0.418
c3	1063933	3,3,4,3,2,3,3,3,3,1	unsat	3.840	94255	50062	passed	1.869
c3	1063934	3,3,4,3,2,3,3,3,3,2	unsat	17.415	279472	143483	passed	10.083
c3	1063935	3,3,4,3,2,3,3,3,3,3	unsat	0.012	1	1	passed	0.279
c3	1063936	3,3,4,3,2,3,3,3,3,4	unsat	1.239	52407	28025	passed	0.938
c3	1063937	3,3,4,3,2,3,3,3,4,1	unsat	1.308	42250	23164	passed	0.960
c3	1063938	3,3,4,3,2,3,3,3,4,2	unsat	3.060	85605	45152	passed	2.158
c3	1063939	3,3,4,3,2,3,3,3,4,3	unsat	0.046	1	1	passed	0.751
c3	1063940	3,3,4,3,2,3,3,3,4,4	unsat	1.539	60213	32840	passed	1.222
c3	1064001	3,3,4,3,2,3,4,3,4,1	unsat	0.350	6360	4248	passed	0.572
c3	1064003	3,3,4,3,2,3,4,3,4,3	unsat	0.014	1	1	passed	0.909
c3	1064004	3,3,4,3,2,3,4,3,4,4	unsat	1.070	20061	11893	passed	1.258
c3	1065981	3,3,4,3,4,3,3,3,3,1	unsat	8.036	153144	79202	passed	5.913
c3	1065982	3,3,4,3,4,3,3,3,3,2	unsat	1.131	32589	18402	passed	1.663
c3	1065983	3,3,4,3,4,3,3,3,3,3	unsat	0.013	1	1	passed	0.308
c3	1065984	3,3,4,3,4,3,3,3,3,4	unsat	20.105	353063	183579	passed	16.633
da	1068045	3,3,4,4,2,3,3,4,3,1	unsat	0.077	1200	1200	passed	0.498
da	1068046	3,3,4,4,2,3,3,4,3,2	unsat	18.774	228425	117718	passed	6.432
da	1068047	3,3,4,4,2,3,3,4,3,3	unsat	0.029	1	1	passed	0.461
da	1068048	3,3,4,4,2,3,3,4,3,4	unsat	0.526	14478	8101	passed	0.703
db	1068093	3,3,4,4,2,3,4,3,3,1	unsat	0.065	3758	2763	passed	0.254
db	1068094	3,3,4,4,2,3,4,3,3,2	unsat	7.104	309970	161128	passed	3.052
db	1068095	3,3,4,4,2,3,4,3,3,3	unsat	0.017	1	1	passed	0.291
db	1068096	3,3,4,4,2,3,4,3,3,4	unsat	0.351	15995	9580	passed	0.463
db	1068365	3,3,4,4,2,4,4,4,3,1	unsat	0.233	14388	8035	passed	0.417
db	1068366	3,3,4,4,2,4,4,4,3,2	unsat	1.629	84739	44234	passed	0.783
db	1068367	3,3,4,4,2,4,4,4,3,3	unsat	0.018	1	1	passed	0.293
db	1068368	3,3,4,4,2,4,4,4,3,4	unsat	0.088	4261	3281	passed	0.278
c3	1112061	3,4,3,3,1,3,3,3,3,1	unsat	7.306	218792	113047	passed	4.533
c3	1112062	3,4,3,3,1,3,3,3,3,2	unsat	1.794	80250	43260	passed	1.436
c3	1112063	3,4,3,3,1,3,3,3,3,3	unsat	0.018	1	1	passed	0.393
c3	1112064	3,4,3,3,1,3,3,3,3,4	unsat	0.018	1	1	passed	0.404
c3	1113085	3,4,3,3,2,3,3,3,3,1	unsat	2.050	92120	48081	passed	1.680
c3	1113086	3,4,3,3,2,3,3,3,3,2	unsat	12.616	350266	180463	passed	8.351
c3	1113087	3,4,3,3,2,3,3,3,3,3	unsat	0.014	1	1	passed	0.290
c3	1113088	3,4,3,3,2,3,3,3,3,4	unsat	0.014	1	1	passed	0.283
c3	1113101	3,4,3,3,2,3,3,4,3,1	unsat	0.659	22226	12248	passed	0.799
c3	1113102	3,4,3,3,2,3,3,4,3,2	unsat	11.485	305058	156454	passed	6.234
c3	1113103	3,4,3,3,2,3,3,4,3,3	unsat	0.012	1	1	passed	0.291
c3	1113104	3,4,3,3,2,3,3,4,3,4	unsat	0.014	1	1	passed	0.287
c3	1128445	3,4,4,3,1,3,3,3,3,1	unsat	20.373	319346	164136	passed	14.890
c3	1128446	3,4,4,3,1,3,3,3,3,2	unsat	0.152	8218	4846	passed	0.377
c3	1128447	3,4,4,3,1,3,3,3,3,3	unsat	0.017	1	1	passed	0.792
c3	1128448	3,4,4,3,1,3,3,3,3,4	unsat	0.012	1	1	passed	0.293
c3	1129469	3,4,4,3,2,3,3,3,3,1	unsat	0.150	8540	5137	passed	0.365
c3	1129470	3,4,4,3,2,3,3,3,3,2	unsat	6.193	183383	94468	passed	3.809
c3	1129471	3,4,4,3,2,3,3,3,3,3	unsat	0.012	1	1	passed	0.284
c3	1129472	3,4,4,3,2,3,3,3,3,4	unsat	0.012	1	1	passed	0.560
c3	1129725	3,4,4,3,2,4,3,3,3,1	unsat	0.163	4085	3104	passed	0.362
c3	1129727	3,4,4,3,2,4,3,3,3,3	unsat	0.032	1	1	passed	0.786
c3	1129728	3,4,4,3,2,4,3,3,3,4	unsat	0.016	1	1	passed	0.366
c3	1129729	3,4,4,3,2,4,3,3,4,1	unsat	0.150	3271	2285	passed	0.874
c3	1129730	3,4,4,3,2,4,3,3,4,2	unsat	22.462	282720	146891	passed	12.696
c3	1129731	3,4,4,3,2,4,3,3,4,3	unsat	0.416	6751	4632	passed	1.091
c3	1129732	3,4,4,3,2,4,3,3,4,4	unsat	0.026	1	1	passed	0.745
c3	1132801	3,4,4,4,1,4,3,3,4,1	unsat	25.587	378188	193833	passed	18.168
c3	1132802	3,4,4,4,1,4,3,3,4,2	unsat	0.111	6085	3962	passed	0.374
c3	1132803	3,4,4,4,1,4,3,3,4,3	unsat	0.492	18559	10394	passed	0.611
c3	1132804	3,4,4,4,1,4,3,3,4,4	unsat	0.014	1	1	passed	0.302
c3	1132882	3,4,4,4,1,4,4,4,4,2	unsat	1.837	41964	22909	passed	1.301
c3	1132883	3,4,4,4,1,4,4,4,4,3	unsat	3.960	144433	75247	passed	4.346
c3	1132884	3,4,4,4,1,4,4,4,4,4	unsat	0.026	1	1	passed	0.544
c3	1133649	3,4,4,4,2,3,4,4,4,1	unsat	0.283	18416	10348	passed	0.484
c3	1133650	3,4,4,4,2,3,4,4,4,2	unsat	6.646	195002	101015	passed	5.117
c3	1133651	3,4,4,4,2,3,4,4,4,3	unsat	1.408	37651	21060	passed	0.930
c3	1133652	3,4,4,4,2,3,4,4,4,4	unsat	0.016	1	1	passed	0.286
c3	1133837	3,4,4,4,2,4,3,4,3,1	unsat	0.677	23641	13680	passed	0.684
c3	1133838	3,4,4,4,2,4,3,4,3,2	unsat	12.751	365404	189086	passed	8.121
c3	1133839	3,4,4,4,2,4,3,4,3,3	unsat	0.013	1	1	passed	0.295
c3	1133840	3,4,4,4,2,4,3,4,3,4	unsat	0.013	1	1	passed	0.293
c3	1133841	3,4,4,4,2,4,3,4,4,1	unsat	1.471	70996	37325	passed	1.284
c3	1133843	3,4,4,4,2,4,3,4,4,3	unsat	1.040	41018	21988	passed	0.875
c3	1133844	3,4,4,4,2,4,3,4,4,4	unsat	0.012	1	1	passed	0.282
c3	1133905	3,4,4,4,2,4,4,4,4,1	unsat	3.467	145707	76605	passed	2.488
c3	1133906	3,4,4,4,2,4,4,4,4,2	unsat	9.962	291652	149276	passed	5.837
c3	1133907	3,4,4,4,2,4,4,4,4,3	unsat	5.415	186827	97892	passed	3.658
c3	1133908	3,4,4,4,2,4,4,4,4,4	unsat	0.013	1	1	passed	0.330
c4b	1200465	4,1,4,4,3,4,4,4,4,1	unsat	0.023	1	1	passed	0.486
c4b	1200466	4,1,4,4,3,4,4,4,4,2	unsat	1.098	32996	18788	passed	1.198
c4b	1200468	4,1,4,4,3,4,4,4,4,4	unsat	0.022	1	1	passed	0.505
c4b	1266001	4,2,4,4,3,4,4,4,4,1	unsat	1.079	35505	18964	passed	1.176
c4b	1266002	4,2,4,4,3,4,4,4,4,2	unsat	0.023	1	1	passed	0.497
c4b	1266003	4,2,4,4,3,4,4,4,4,3	unsat	24.259	364958	187771	passed	17.648
c4b	1266004	4,2,4,4,3,4,4,4,4,4	unsat	0.027	1	1	passed	0.475
c4b	1329490	4,3,4,4,1,4,4,4,4,2	unsat	1.210	42016	23037	passed	1.400
c4b	1329491	4,3,4,4,1,4,4,4,4,3	unsat	0.026	1	1	passed	0.457
c4b	1329492	4,3,4,4,1,4,4,4,4,4	unsat	0.024	1	1	passed	0.541
c4b	1330513	4,3,4,4,2,4,4,4,4,1	unsat	6.416	185135	96148	passed	5.181
c4b	1330514	4,3,4,4,2,4,4,4,4,2	unsat	23.005	339000	176246	passed	14.450
c4b	1330515	4,3,4,4,2,4,4,4,4,3	unsat	0.023	1	1	passed	0.495
c4b	1330516	4,3,4,4,2,4,4,4,4,4	unsat	0.022	1	1	passed	0.486
c4b	1345873	4,4,1,4,1,4,4,4,4,1	unsat	6.818	137934	73306	passed	4.333
c4b	1345874	4,4,1,4,1,4,4,4,4,2	unsat	8.985	218015	112753	passed	6.656
c4b	1345875	4,4,1,4,1,4,4,4,4,3	unsat	6.042	146045	76757	passed	4.657
c4b	1345876	4,4,1,4,1,4,4,4,4,4	unsat	0.023	1	1	passed	0.505
c4b	1346897	4,4,1,4,2,4,4,4,4,1	unsat	4.617	117464	61562	passed	3.733
c4b	1346899	4,4,1,4,2,4,4,4,4,3	unsat	1.018	33122	18893	passed	1.105
c4b	1346900	4,4,1,4,2,4,4,4,4,4	unsat	0.023	1	1	passed	0.516
c4b	1347909	4,4,1,4,3,4,4,4,1,1	unsat	0.798	19154	11015	passed	1.105
c4b	1347910	4,4,1,4,3,4,4,4,1,2	unsat	0.301	8589	5215	passed	0.640
c4b	1347912	4,4,1,4,3,4,4,4,1,4	unsat	0.022	1	1	passed	0.513
c4b	1347921	4,4,1,4,3,4,4,4,4,1	unsat	3.481	72457	38875	passed	2.447
c4b	1347922	4,4,1,4,3,4,4,4,4,2	unsat	3.601	86796	46258	passed	3.050
c4b	1347923	4,4,1,4,3,4,4,4,4,3	unsat	18.001	295287	153065	passed	12.552
c4b	1347924	4,4,1,4,3,4,4,4,4,4	unsat	0.025	1	1	passed	0.558
c4b	1362258	4,4,2,4,1,4,4,4,4,2	unsat	2.343	54209	29771	passed	2.222
c4b	1362259	4,4,2,4,1,4,4,4,4,3	unsat	1.362	40754	21831	passed	1.397
c4b	1362260	4,4,2,4,1,4,4,4,4,4	unsat	0.025	1	1	passed	0.516
c4b	1364177	4,4,2,4,3,4,2,4,4,1	unsat	0.590	14782	8363	passed	1.045
c4b	1364178	4,4,2,4,3,4,2,4,4,2	unsat	1.189	31813	17627	passed	1.258
c4b	1364179	4,4,2,4,3,4,2,4,4,3	unsat	10.944	163895	84889	passed	6.206
c4b	1364180	4,4,2,4,3,4,2,4,4,4	unsat	0.025	1	1	passed	0.567
c4b	1378641	4,4,3,4,1,4,4,4,4,1	unsat	10.171	185475	96213	passed	7.839
c4b	1378642	4,4,3,4,1,4,4,4,4,2	unsat	2.928	78753	41745	passed	2.281
c4b	1378643	4,4,3,4,1,4,4,4,4,3	unsat	3.029	77194	40418	passed	2.641
c4b	1378644	4,4,3,4,1,4,4,4,4,4	unsat	0.023	1	1	passed	0.502
c4b	1379661	4,4,3,4,2,4,4,4,3,1	unsat	1.631	42130	23156	passed	1.407
c4b	1379662	4,4,3,4,2,4,4,4,3,2	unsat	15.569	221335	115685	passed	10.219
c4b	1379663	4,4,3,4,2,4,4,4,3,3	unsat	1.595	36821	20254	passed	1.426
c4b	1379664	4,4,3,4,2,4,4,4,3,4	unsat	0.026	1	1	passed	0.766
c4b	1379665	4,4,3,4,2,4,4,4,4,1	unsat	1.941	57768	30396	passed	1.657
c4b	1379666	4,4,3,4,2,4,4,4,4,2	unsat	24.021	354983	184678	passed	18.591
c4b	1379667	4,4,3,4,2,4,4,4,4,3	unsat	1.974	47828	26206	passed	1.283
c4b	1379668	4,4,3,4,2,4,4,4,4,4	unsat	0.025	1	1	passed	0.672
c4b	1380689	4,4,3,4,3,4,4,4,4,1	unsat	5.604	127835	67451	passed	3.799
c4b	1380690	4,4,3,4,3,4,4,4,4,2	unsat	1.338	36372	19857	passed	1.306
c4b	1380691	4,4,3,4,3,4,4,4,4,3	unsat	17.771	322676	166925	passed	14.383
c4b	1380692	4,4,3,4,3,4,4,4,4,4	unsat	0.024	1	1	passed	0.503
c4b	1382737	4,4,4,1,1,4,4,4,4,1	unsat	12.629	242132	125478	passed	7.726
c4b	1382738	4,4,4,1,1,4,4,4,4,2	unsat	4.807	125292	65140	passed	3.799
c4b	1382739	4,4,4,1,1,4,4,4,4,3	unsat	5.035	127403	67124	passed	4.014
c4b	1382740	4,4,4,1,1,4,4,4,4,4	unsat	0.027	1	1	passed	0.510
c4b	1383761	4,4,4,1,2,4,4,4,4,1	unsat	3.678	73033	39317	passed	2.706
c4b	1383763	4,4,4,1,2,4,4,4,4,3	unsat	3.546	109677	57719	passed	3.191
c4b	1383764	4,4,4,1,2,4,4,4,4,4	unsat	0.022	1	1	passed	0.664
c4b	1384785	4,4,4,1,3,4,4,4,4,1	unsat	2.513	59962	32526	passed	1.932
c4b	1384786	4,4,4,1,3,4,4,4,4,2	unsat	2.674	66254	35887	passed	2.152
c4b	1384787	4,4,4,1,3,4,4,4,4,3	unsat	11.326	197563	103249	passed	6.753
c4b	1384788	4,4,4,1,3,4,4,4,4,4	unsat	0.023	1	1	passed	0.531
c4b	1386801	4,4,4,2,1,4,4,2,4,1	unsat	8.696	145038	75664	passed	5.364
c4b	1386802	4,4,4,2,1,4,4,2,4,2	unsat	1.505	35917	19398	passed	1.346
c4b	1386803	4,4,4,2,1,4,4,2,4,3	unsat	0.237	9358	5956	passed	0.696
c4b	1386804	4,4,4,2,1,4,4,2,4,4	unsat	0.023	1	1	passed	0.504
c4b	1386834	4,4,4,2,1,4,4,4,4,2	unsat	5.350	126739	66382	passed	4.091
c4b	1386835	4,4,4,2,1,4,4,4,4,3	unsat	2.581	72201	38788	passed	2.809
c4b	1386836	4,4,4,2,1,4,4,4,4,4	unsat	0.023	1	1	passed	0.493
c4b	1387857	4,4,4,2,2,4,4,4,4,1	unsat	4.342	116316	60318	passed	3.488
c4b	1387858	4,4,4,2,2,4,4,4,4,2	unsat	12.923	269893	140791	passed	11.184
c4b	1387859	4,4,4,2,2,4,4,4,4,3	unsat	1.198	32846	18621	passed	1.201
c4b	1387860	4,4,4,2,2,4,4,4,4,4	unsat	0.024	1	1	passed	0.632
c4b	1388841	4,4,4,2,3,4,4,2,2,1	unsat	0.199	6778	4650	passed	0.698
c4b	1388842	4,4,4,2,3,4,4,2,2,2	unsat	0.430	9147	5734	passed	0.930
c4b	1388844	4,4,4,2,3,4,4,2,2,4	unsat	0.044	1	1	passed	0.602
c4b	1388881	4,4,4,2,3,4,4,4,4,1	unsat	2.271	70794	37239	passed	2.447
c4b	1388882	4,4,4,2,3,4,4,4,4,2	unsat	2.713	66416	35961	passed	1.898
c4b	1388883	4,4,4,2,3,4,4,4,4,3	unsat	16.286	380277	195433	passed	6.949
c4b	1388884	4,4,4,2,3,4,4,4,4,4	unsat	0.048	1	1	passed	0.542
c4b	1394514	4,4,4,4,1,2,4,4,4,2	unsat	3.064	71145	37545	passed	2.217
c4b	1394515	4,4,4,4,1,2,4,4,4,3	unsat	1.497	42430	23388	passed	1.582
c4b	1394516	4,4,4,4,1,2,4,4,4,4	unsat	0.022	1	1	passed	0.504
c4b	1394769	4,4,4,4,1,3,4,4,4,1	unsat	15.900	284320	148446	passed	13.014
c4b	1394770	4,4,4,4,1,3,4,4,4,2	unsat	1.260	36885	20349	passed	1.266
c4b	1394771	4,4,4,4,1,3,4,4,4,3	unsat	2.715	65903	35465	passed	2.178
c4b	1394772	4,4,4,4,1,3,4,4,4,4	unsat	0.023	1	1	passed	0.614
c4b	1394865	4,4,4,4,1,4,2,2,4,1	unsat	8.983	163729	84606	passed	5.471
c4b	1394866	4,4,4,4,1,4,2,2,4,2	unsat	1.267	28111	16038	passed	1.191
c4b	1394867	4,4,4,4,1,4,2,2,4,3	unsat	0.352	14589	8192	passed	0.742
c4b	1394868	4,4,4,4,1,4,2,2,4,4	unsat	0.023	1	1	passed	0.641
c4b	1394898	4,4,4,4,1,4,2,4,4,2	unsat	2.716	60588	33209	passed	2.529
c4b	1394899	4,4,4,4,1,4,2,4,4,3	unsat	2.053	48648	26953	passed	1.556
c4b	1394900	4,4,4,4,1,4,2,4,4,4	unsat	0.023	1	1	passed	0.510
c4b	1394958	4,4,4,4,1,4,3,4,3,2	unsat	1.544	38013	21488	passed	1.492
c4b	1394959	4,4,4,4,1,4,3,4,3,3	unsat	1.267	27333	15235	passed	1.281
c4b	1394960	4,4,4,4,1,4,3,4,3,4	unsat	0.026	1	1	passed	0.510
c4b	1394961	4,4,4,4,1,4,3,4,4,1	unsat	19.137	291760	149297	passed	12.081
c4b	1394962	4,4,4,4,1,4,3,4,4,2	unsat	5.381	147175	77856	passed	3.099
c4b	1394963	4,4,4,4,1,4,3,4,4,3	unsat	2.316	52044	27561	passed	1.762
c4b	1394964	4,4,4,4,1,4,3,4,4,4	unsat	0.025	1	1	passed	0.516
c4b	1394973	4,4,4,4,1,4,4,1,3,1	unsat	2.258	48282	26669	passed	1.831
c4b	1394974	4,4,4,4,1,4,4,1,3,2	unsat	0.459	8895	5476	passed	0.686
